invoice_id,invoice_line_id,project,invoice_status,usage_fee
29955406,39645789,A,Paid_no_cc,0.20289214
30448805,40206243,A,Paid_no_cc,0.20298745499999998
30453136,40212426,A,Paid_no_cc,0.20298745499999998
30422579,40170795,A,Paid_no_cc,0.20298745499999998
30450548,40215653,A,Paid_no_cc,0.20298745499999998
30448834,40194941,A,Paid_no_cc,0.20298745499999998
30458125,40217449,A,Paid_no_cc,0.20298745499999998
30453444,40216498,A,Paid_no_cc,0.20298745499999998
30457111,40208855,A,Paid_no_cc,0.20298745499999998
30451731,40210677,A,Paid_no_cc,0.20298745499999998
30130416,39861142,A,Paid_no_cc,0.20304218000000002
30522338,40286625,A,Paid_no_cc,0.20304218000000002
30108556,39837305,A,Paid_no_cc,0.20304514999999998
30503920,40273853,A,Paid_no_cc,0.20304514999999998
30431662,40181395,A,Paid_no_cc,0.2031183
30427157,40187072,A,Paid_no_cc,0.2031183
30424653,40179348,A,Paid_no_cc,0.2031183
29938894,39627160,A,Paid_no_cc,0.20322797
29934883,39630346,A,Paid_no_cc,0.20322797
29934723,39624247,A,Paid_no_cc,0.20322797
29933195,39629334,A,Paid_no_cc,0.20322797
29934389,39622947,A,Paid_no_cc,0.20322797
29937686,39633455,A,Paid_no_cc,0.20322797
29934629,39629710,A,Paid_no_cc,0.20322797
29938929,39632676,A,Paid_no_cc,0.20322797
29920729,39614172,A,Paid_no_cc,0.20371956
29924010,39609910,A,Paid_no_cc,0.20371956
29923784,39620151,A,Paid_no_cc,0.20371956
29896295,39574373,A,Paid_no_cc,0.20371956
29918571,39605407,A,Paid_no_cc,0.20371956
29924223,39601837,A,Paid_no_cc,0.20371956
29914908,39616631,A,Paid_no_cc,0.20371956
29922746,39604746,A,Paid_no_cc,0.20371956
29924775,39601266,A,Paid_no_cc,0.20371956
30376640,40123668,A,Paid_no_cc,0.2044867
30314206,40065403,A,Paid_no_cc,0.2044867
30374994,40123884,A,Paid_no_cc,0.2044867
30373473,40116709,A,Paid_no_cc,0.2044867
30376874,40119113,A,Paid_no_cc,0.2044867
30373978,40127173,A,Paid_no_cc,0.2044867
30372896,40116498,A,Paid_no_cc,0.2044867
30376345,40121301,A,Paid_no_cc,0.2044867
30376091,40117418,A,Paid_no_cc,0.2044867
30374361,40111910,A,Paid_no_cc,0.2044867
29868284,39540087,A,Paid_no_cc,0.204611385
30047642,39744230,A,Paid_no_cc,0.205022895
30023587,39702685,A,Paid_no_cc,0.205022895
30024733,39733250,A,Paid_no_cc,0.205022895
30045453,39756360,A,Paid_no_cc,0.205022895
30044601,39751515,A,Paid_no_cc,0.205022895
29954693,39650254,A,Paid_no_cc,0.205022895
30074679,39783846,A,Paid_no_cc,0.20564709
30073339,39779968,A,Paid_no_cc,0.20564709
30068266,39773562,A,Paid_no_cc,0.20564709
30069934,39774856,A,Paid_no_cc,0.20564709
30067756,39771240,A,Paid_no_cc,0.20564709
30068460,39780022,A,Paid_no_cc,0.20564709
30071475,39785688,A,Paid_no_cc,0.20564709
30076070,39786116,A,Paid_no_cc,0.20564709
30075293,39785097,A,Paid_no_cc,0.20564709
30067898,39774076,A,Paid_no_cc,0.20564709
30074296,39771779,A,Paid_no_cc,0.20564709
30067099,39778161,A,Paid_no_cc,0.20564709
30267197,40008162,A,Paid_no_cc,0.20608709
30260155,40002066,A,Paid_no_cc,0.20608709
30244700,39981822,A,Paid_no_cc,0.20608709
30258095,40001987,A,Paid_no_cc,0.20608709
30265825,40008125,A,Paid_no_cc,0.20608709
30265718,39997314,A,Paid_no_cc,0.20608709
30264854,39994868,A,Paid_no_cc,0.20608709
30263484,39997930,A,Paid_no_cc,0.20608709
30088643,39794656,A,Paid_no_cc,0.206722175
30087564,39808176,A,Paid_no_cc,0.206722175
30088730,39795275,A,Paid_no_cc,0.206722175
30071538,39773246,A,Paid_no_cc,0.206722175
30088360,39804785,A,Paid_no_cc,0.206722175
30087986,39796112,A,Paid_no_cc,0.206722175
30094547,39812202,A,Paid_no_cc,0.206722175
30094217,39808438,A,Paid_no_cc,0.206722175
30090460,39808878,A,Paid_no_cc,0.206722175
30087598,39808537,A,Paid_no_cc,0.206722175
30090974,39803675,A,Paid_no_cc,0.206722175
30091110,39803638,A,Paid_no_cc,0.206722175
30178903,39900840,A,Paid_no_cc,0.206789385
30178481,39907007,A,Paid_no_cc,0.206789385
30111202,39820487,A,Paid_no_cc,0.206789385
30178006,39900145,A,Paid_no_cc,0.206789385
30180838,39910461,A,Paid_no_cc,0.206789385
30109620,39833547,A,Paid_no_cc,0.20694442999999998
30107448,39829317,A,Paid_no_cc,0.20694442999999998
30106535,39821848,A,Paid_no_cc,0.20694442999999998
30116439,39839976,A,Paid_no_cc,0.20694442999999998
30111477,39830736,A,Paid_no_cc,0.20694442999999998
30109142,39829664,A,Paid_no_cc,0.20694442999999998
30106433,39832729,A,Paid_no_cc,0.20694442999999998
30113097,39827213,A,Paid_no_cc,0.20694442999999998
30111548,39840327,A,Paid_no_cc,0.20694442999999998
30108157,39838743,A,Paid_no_cc,0.20694442999999998
30108930,39825364,A,Paid_no_cc,0.20694442999999998
30108390,39832537,A,Paid_no_cc,0.20694442999999998
29986738,39691272,A,Paid_no_cc,0.20702715
29987605,39692644,A,Paid_no_cc,0.20702715
29984694,39687358,A,Paid_no_cc,0.20702715
29987605,39689214,A,Paid_no_cc,0.20702715
29953665,39642976,A,Paid_no_cc,0.20702715
29967746,39678261,A,Paid_no_cc,0.20714754500000002
29975257,39678608,A,Paid_no_cc,0.20714754500000002
29972968,39675930,A,Paid_no_cc,0.20714754500000002
29975724,39672980,A,Paid_no_cc,0.20714754500000002
29976593,39669137,A,Paid_no_cc,0.20714754500000002
29973876,39681826,A,Paid_no_cc,0.20714754500000002
29950494,39653978,A,Paid_no_cc,0.20714754500000002
29976913,39674263,A,Paid_no_cc,0.20714754500000002
29976901,39674264,A,Paid_no_cc,0.20714754500000002
29968145,39677325,A,Paid_no_cc,0.20714754500000002
29970451,39668621,A,Paid_no_cc,0.20714754500000002
29967698,39667080,A,Paid_no_cc,0.20714754500000002
29968225,39669487,A,Paid_no_cc,0.20714754500000002
29967811,39665098,A,Paid_no_cc,0.20714754500000002
29971002,39671203,A,Paid_no_cc,0.20714754500000002
29922754,39610885,A,Paid_no_cc,0.20714754500000002
29975717,39672459,A,Paid_no_cc,0.20714754500000002
30156482,39869450,A,Paid_no_cc,0.20770419999999998
30153225,39871643,A,Paid_no_cc,0.20770419999999998
30153388,39883119,A,Paid_no_cc,0.20770419999999998
30160886,39885169,A,Paid_no_cc,0.20770419999999998
30161002,39882956,A,Paid_no_cc,0.20770419999999998
30157687,39870264,A,Paid_no_cc,0.20770419999999998
30155053,39876980,A,Paid_no_cc,0.20770419999999998
30154692,39881597,A,Paid_no_cc,0.20770419999999998
30157906,39883338,A,Paid_no_cc,0.20770419999999998
30343514,40092313,A,Paid_no_cc,0.20811131
30343514,40082459,A,Paid_no_cc,0.20811131
30346200,40073985,A,Paid_no_cc,0.20811131
30341519,40075456,A,Paid_no_cc,0.20811131
29917137,39610584,A,Paid_no_cc,0.20811131
30072306,39774781,A,Paid_no_cc,0.20811131
30342776,40094139,A,Paid_no_cc,0.20811131
30240985,39980233,A,Paid_no_cc,0.20811131
30024894,39734023,A,Paid_no_cc,0.20829941
30049360,39752660,A,Paid_no_cc,0.20829941
29984238,39683883,A,Paid_no_cc,0.20829941
30023044,39719165,A,Paid_no_cc,0.20829941
30022838,39695968,A,Paid_no_cc,0.20829941
30025111,39729526,A,Paid_no_cc,0.20829941
30242806,39985306,A,Paid_no_cc,0.208492955
30238161,39980199,A,Paid_no_cc,0.208492955
30238618,39966832,A,Paid_no_cc,0.208492955
30200003,39928586,A,Paid_no_cc,0.208492955
30242192,39974789,A,Paid_no_cc,0.208492955
30240623,39971630,A,Paid_no_cc,0.208492955
30242362,39965236,A,Paid_no_cc,0.208492955
30241282,39980193,A,Paid_no_cc,0.208492955
30242514,39974593,A,Paid_no_cc,0.208492955
30237724,39989660,A,Paid_no_cc,0.208492955
30134947,39848847,A,Paid_no_cc,0.208507255
30128416,39841494,A,Paid_no_cc,0.208507255
30132964,39844264,A,Paid_no_cc,0.208507255
30113347,39838075,A,Paid_no_cc,0.208507255
30130680,39849462,A,Paid_no_cc,0.208507255
30130625,39847705,A,Paid_no_cc,0.208507255
30130889,39857712,A,Paid_no_cc,0.208507255
30132313,39841670,A,Paid_no_cc,0.208507255
30288869,40036302,A,Paid_no_cc,0.208666425
30288643,40027057,A,Paid_no_cc,0.208666425
30291671,40036812,A,Paid_no_cc,0.208666425
30225894,39953806,A,Paid_no_cc,0.208686005
30312377,40057748,A,Paid_no_cc,0.20876196
30313864,40055957,A,Paid_no_cc,0.20876196
30404217,40139665,A,Paid_no_cc,0.20883555
30217370,39938667,A,Paid_no_cc,0.209041855
30225351,39957652,A,Paid_no_cc,0.209041855
30217373,39953668,A,Paid_no_cc,0.209041855
30217256,39938761,A,Paid_no_cc,0.209041855
30223366,39947059,A,Paid_no_cc,0.209041855
30220273,39940521,A,Paid_no_cc,0.209041855
30224706,39956635,A,Paid_no_cc,0.209041855
30217029,39956123,A,Paid_no_cc,0.209041855
30225776,39958208,A,Paid_no_cc,0.209041855
30219752,39938603,A,Paid_no_cc,0.209041855
30222045,39955820,A,Paid_no_cc,0.209041855
30221867,39956576,A,Paid_no_cc,0.209041855
30072096,39781242,A,Paid_no_cc,0.21135559499999998
30158194,39888559,A,Paid_no_cc,0.21135559499999998
30199526,39922057,A,Paid_no_cc,0.21135559499999998
29959456,39659798,A,Paid_no_cc,0.23978162
30346620,40073411,A,Paid_no_cc,0.2416661
30096457,39800849,A,Paid_no_cc,0.244308025
30202911,39924891,A,Paid_no_cc,0.24978388499999998
30293068,40033220,A,Paid_no_cc,0.29592693
3856761,5392631,I,Paid_no_cc,0.34265382
30025843,39717139,A,Paid_no_cc,0.344640842
30323666,40069166,A,Paid_no_cc,0.352835955
30269144,40005829,A,Paid_no_cc,0.389691952
29895235,39586301,A,Paid_no_cc,0.39880874
29896509,39577295,A,Paid_no_cc,0.39880874
29894770,39571617,A,Paid_no_cc,0.39880874
29894288,39561960,A,Paid_no_cc,0.39880874
29894709,39578516,A,Paid_no_cc,0.39880874
29896568,39574285,A,Paid_no_cc,0.39880874
29896524,39569808,A,Paid_no_cc,0.39880874
30485753,40251455,A,Paid_no_cc,0.40182351
30453565,40211139,A,Paid_no_cc,0.40253301
30401596,40153359,A,Paid_no_cc,0.40380065
30401441,40155720,A,Paid_no_cc,0.40380065
30397761,40139738,A,Paid_no_cc,0.40380065
30400566,40148512,A,Paid_no_cc,0.40380065
30405924,40146472,A,Paid_no_cc,0.40380065
30480684,40242027,A,Paid_no_cc,0.40485730999999997
30481060,40247631,A,Paid_no_cc,0.40485730999999997
30484591,40240230,A,Paid_no_cc,0.40485730999999997
30486014,40240913,A,Paid_no_cc,0.40485730999999997
30485993,40244807,A,Paid_no_cc,0.40485730999999997
30456526,40201149,A,Paid_no_cc,0.40485730999999997
30481029,40246485,A,Paid_no_cc,0.40485730999999997
29949806,39643317,A,Paid_no_cc,0.40578428
29951267,39643186,A,Paid_no_cc,0.40578428
29952411,39651521,A,Paid_no_cc,0.40578428
29958501,39652035,A,Paid_no_cc,0.40578428
29953498,39651084,A,Paid_no_cc,0.40578428
29952630,39647855,A,Paid_no_cc,0.40578428
29916947,39610993,A,Paid_no_cc,0.40578428
29948966,39653677,A,Paid_no_cc,0.40578428
30453500,40203991,A,Paid_no_cc,0.40597490999999997
30452504,40211286,A,Paid_no_cc,0.40597490999999997
30451426,40208169,A,Paid_no_cc,0.40597490999999997
30452827,40213981,A,Paid_no_cc,0.40597490999999997
30450641,40210505,A,Paid_no_cc,0.40597490999999997
30455738,40198270,A,Paid_no_cc,0.40597490999999997
30452368,40195864,A,Paid_no_cc,0.40597490999999997
30224619,39950594,A,Paid_no_cc,0.40608436000000003
30275619,40020277,A,Paid_no_cc,0.40609029999999996
30291849,40027473,A,Paid_no_cc,0.40609029999999996
30428616,40168790,A,Paid_no_cc,0.40609029999999996
30425377,40185305,A,Paid_no_cc,0.4062366
30424306,40193847,A,Paid_no_cc,0.4062366
29939034,39626539,A,Paid_no_cc,0.40645594
29939364,39626445,A,Paid_no_cc,0.40645594
29916876,39620295,A,Paid_no_cc,0.40743912
29922560,39613367,A,Paid_no_cc,0.40743912
29922636,39609420,A,Paid_no_cc,0.40743912
29923471,39618217,A,Paid_no_cc,0.40743912
29919246,39614770,A,Paid_no_cc,0.40743912
29915823,39617787,A,Paid_no_cc,0.40743912
29923038,39608540,A,Paid_no_cc,0.40743912
30375212,40116960,A,Paid_no_cc,0.4089734
30379578,40101355,A,Paid_no_cc,0.4089734
30376225,40113520,A,Paid_no_cc,0.4089734
30374802,40099562,A,Paid_no_cc,0.4089734
30372804,40108089,A,Paid_no_cc,0.4089734
30375166,40121682,A,Paid_no_cc,0.4089734
30372829,40107552,A,Paid_no_cc,0.4089734
29866002,39527996,A,Paid_no_cc,0.40922277
30044751,39748466,A,Paid_no_cc,0.41004579
30068840,39761555,A,Paid_no_cc,0.41129418
30074581,39781640,A,Paid_no_cc,0.41129418
30072370,39763616,A,Paid_no_cc,0.41129418
30071247,39781355,A,Paid_no_cc,0.41129418
30068092,39778152,A,Paid_no_cc,0.41129418
30069614,39784281,A,Paid_no_cc,0.41129418
30068019,39774302,A,Paid_no_cc,0.41129418
30069234,39780485,A,Paid_no_cc,0.41129418
30261764,39998994,A,Paid_no_cc,0.41217418
30261156,39997343,A,Paid_no_cc,0.41217418
30264022,39999680,A,Paid_no_cc,0.41217418
30260155,39995811,A,Paid_no_cc,0.41217418
30266883,40000356,A,Paid_no_cc,0.41217418
30263484,39999545,A,Paid_no_cc,0.41217418
30259491,40002339,A,Paid_no_cc,0.41217418
30260941,40004923,A,Paid_no_cc,0.41217418
30261092,39999854,A,Paid_no_cc,0.41217418
30265644,40001603,A,Paid_no_cc,0.41217418
30267665,40010683,A,Paid_no_cc,0.41217418
30267144,40002934,A,Paid_no_cc,0.41217418
30088067,39792297,A,Paid_no_cc,0.41344435
30096041,39804815,A,Paid_no_cc,0.41344435
30090989,39812820,A,Paid_no_cc,0.41344435
30045355,39741859,A,Paid_no_cc,0.41344435
30088663,39792273,A,Paid_no_cc,0.41344435
30088645,39794648,A,Paid_no_cc,0.41344435
30088775,39793930,A,Paid_no_cc,0.41344435
30088392,39807172,A,Paid_no_cc,0.41344435
30087022,39801000,A,Paid_no_cc,0.41344435
30095630,39793962,A,Paid_no_cc,0.41357877
30107391,39817819,A,Paid_no_cc,0.41388885999999997
30134014,39845760,A,Paid_no_cc,0.41388885999999997
30113546,39831168,A,Paid_no_cc,0.41388885999999997
29923091,39610695,A,Paid_no_cc,0.41388885999999997
30115503,39827894,A,Paid_no_cc,0.41388885999999997
30106305,39822942,A,Paid_no_cc,0.41388885999999997
30114990,39832226,A,Paid_no_cc,0.41388885999999997
30115477,39834618,A,Paid_no_cc,0.41388885999999997
30107433,39833826,A,Paid_no_cc,0.41388885999999997
30010315,39720673,A,Paid_no_cc,0.4140543
29974618,39675348,A,Paid_no_cc,0.4140543
29986564,39688325,A,Paid_no_cc,0.4140543
29967746,39679481,A,Paid_no_cc,0.41429509000000003
29976266,39675349,A,Paid_no_cc,0.41429509000000003
29967746,39676605,A,Paid_no_cc,0.41429509000000003
29975339,39675755,A,Paid_no_cc,0.41429509000000003
29976021,39675602,A,Paid_no_cc,0.41429509000000003
29969674,39670869,A,Paid_no_cc,0.41429509000000003
29976593,39666340,A,Paid_no_cc,0.41429509000000003
29971181,39667795,A,Paid_no_cc,0.41429509000000003
29968956,39672811,A,Paid_no_cc,0.41429509000000003
29975251,39669659,A,Paid_no_cc,0.41429509000000003
29969786,39675557,A,Paid_no_cc,0.41429509000000003
30156494,39882221,A,Paid_no_cc,0.41540839999999996
30116363,39819710,A,Paid_no_cc,0.41540839999999996
30153272,39883736,A,Paid_no_cc,0.41540839999999996
30109936,39832310,A,Paid_no_cc,0.41540839999999996
30157939,39877390,A,Paid_no_cc,0.41540839999999996
30160480,39883572,A,Paid_no_cc,0.41540839999999996
30153062,39888221,A,Paid_no_cc,0.41540839999999996
30346043,40073043,A,Paid_no_cc,0.41622262
30345612,40082694,A,Paid_no_cc,0.41622262
30341630,40081872,A,Paid_no_cc,0.41622262
30346043,40091587,A,Paid_no_cc,0.41622262
30024219,39726316,A,Paid_no_cc,0.41659882
30020168,39709381,A,Paid_no_cc,0.41659882
30022096,39702052,A,Paid_no_cc,0.41659882
30021982,39718647,A,Paid_no_cc,0.41659882
30237648,39977739,A,Paid_no_cc,0.41698591
30244546,39979913,A,Paid_no_cc,0.41698591
30237656,39975923,A,Paid_no_cc,0.41698591
30241459,39978442,A,Paid_no_cc,0.41698591
30244177,39986740,A,Paid_no_cc,0.41698591
30247021,39982672,A,Paid_no_cc,0.41698591
30242551,39973554,A,Paid_no_cc,0.41698591
30128957,39863195,A,Paid_no_cc,0.41701451
30127666,39851062,A,Paid_no_cc,0.41701451
30134292,39845281,A,Paid_no_cc,0.41733285
30287985,40032380,A,Paid_no_cc,0.41733285
30291628,40036921,A,Paid_no_cc,0.41733285
30292494,40031328,A,Paid_no_cc,0.41733285
30289303,40032463,A,Paid_no_cc,0.41733285
30238374,39981604,A,Paid_no_cc,0.41737201
30275597,40019183,A,Paid_no_cc,0.41737201
30316061,40060723,A,Paid_no_cc,0.41752392
30313229,40061942,A,Paid_no_cc,0.41752392
30291107,40037472,A,Paid_no_cc,0.41752392
30221573,39959989,A,Paid_no_cc,0.41808371
30226695,39945519,A,Paid_no_cc,0.41808371
30217612,39942328,A,Paid_no_cc,0.41808371
30222997,39956888,A,Paid_no_cc,0.41808371
30220839,39956431,A,Paid_no_cc,0.41808371
30226771,39946404,A,Paid_no_cc,0.41808371
30218725,39959792,A,Paid_no_cc,0.41808371
30219434,39947910,A,Paid_no_cc,0.41808371
30224199,39952739,A,Paid_no_cc,0.41808371
30223177,39953104,A,Paid_no_cc,0.41808371
30074687,39773703,A,Paid_no_cc,0.4186831
30198034,39928608,A,Paid_no_cc,0.42271118999999996
29900008,39577140,A,Paid_no_cc,0.424187478
29900008,39579432,A,Paid_no_cc,0.424187478
29925409,39593411,A,Paid_no_cc,0.433367064
7530529,9753557,C,Paid_no_cc,0.5
8759739,10977658,F,Paid_no_cc,0.5
8723697,10934495,F,Paid_no_cc,0.5
10002337,13713131,B,Paid_no_cc,0.5
10029888,13748131,B,Paid_no_cc,0.5
8791126,11020248,F,Paid_no_cc,0.5
8744561,10960016,F,Paid_no_cc,0.5
8805597,11034408,F,Paid_no_cc,0.5
10100681,13830770,B,Paid_no_cc,0.5
9980712,13681376,B,Paid_no_cc,0.5
10066041,13789628,B,Paid_no_cc,0.5
8728777,10942853,F,Paid_no_cc,0.5
8805597,11034753,F,Paid_no_cc,0.5
9942612,13635548,B,Paid_no_cc,0.5
8809725,11042156,F,Paid_no_cc,0.5
9997637,13707623,B,Paid_no_cc,0.5
8797984,11025705,F,Paid_no_cc,0.5
8791138,11018190,F,Paid_no_cc,0.5
8741220,10956906,F,Paid_no_cc,0.5
29869465,39525114,A,Paid_no_cc,0.580352292
29898008,39590426,A,Paid_no_cc,0.59821311
29897671,39590719,A,Paid_no_cc,0.59821311
29895371,39581208,A,Paid_no_cc,0.59821311
29897309,39568224,A,Paid_no_cc,0.59821311
29865763,39552291,A,Paid_no_cc,0.59821311
29895635,39577535,A,Paid_no_cc,0.59821311
30116001,39824990,A,Paid_no_cc,0.60379951500000006
30485281,40227564,A,Paid_no_cc,0.60379951500000006
30401317,40148771,A,Paid_no_cc,0.605700975
30401583,40141716,A,Paid_no_cc,0.605700975
30401570,40153364,A,Paid_no_cc,0.605700975
30399649,40151893,A,Paid_no_cc,0.605700975
30399141,40149749,A,Paid_no_cc,0.605700975
30404521,40154774,A,Paid_no_cc,0.605700975
30401441,40158289,A,Paid_no_cc,0.605700975
30399096,40154684,A,Paid_no_cc,0.605700975
30399934,40146385,A,Paid_no_cc,0.605700975
30404220,40146697,A,Paid_no_cc,0.605700975
30478503,40245428,A,Paid_no_cc,0.607285965
30485935,40243283,A,Paid_no_cc,0.607285965
30451191,40221169,A,Paid_no_cc,0.607285965
30479897,40240618,A,Paid_no_cc,0.607285965
30451693,40220829,A,Paid_no_cc,0.607285965
30482950,40245386,A,Paid_no_cc,0.607285965
30484016,40233158,A,Paid_no_cc,0.607285965
29954428,39650192,A,Paid_no_cc,0.60867642
29952630,39642074,A,Paid_no_cc,0.60867642
29950844,39652445,A,Paid_no_cc,0.60867642
29956556,39638909,A,Paid_no_cc,0.60867642
29950361,39646291,A,Paid_no_cc,0.60867642
29957688,39657206,A,Paid_no_cc,0.60867642
29951267,39656214,A,Paid_no_cc,0.60867642
29951954,39644655,A,Paid_no_cc,0.60867642
30449738,40198601,A,Paid_no_cc,0.608962365
30458960,40225100,A,Paid_no_cc,0.608962365
30449738,40194739,A,Paid_no_cc,0.608962365
30449119,40201388,A,Paid_no_cc,0.608962365
30426139,40181415,A,Paid_no_cc,0.60912654
30504624,40270825,A,Paid_no_cc,0.60913545
30430316,40184293,A,Paid_no_cc,0.6093549
30426263,40169451,A,Paid_no_cc,0.6093549
30430486,40191133,A,Paid_no_cc,0.6093549
30426216,40181397,A,Paid_no_cc,0.6093549
30424400,40174164,A,Paid_no_cc,0.6093549
30423216,40180774,A,Paid_no_cc,0.6093549
30430719,40183274,A,Paid_no_cc,0.6093549
29934890,39635243,A,Paid_no_cc,0.60968391
29932939,39629140,A,Paid_no_cc,0.60968391
29955211,39648662,A,Paid_no_cc,0.60968391
29939589,39633231,A,Paid_no_cc,0.60968391
29922889,39606178,A,Paid_no_cc,0.61115868000000007
29925049,39599220,A,Paid_no_cc,0.61115868000000007
29925174,39610969,A,Paid_no_cc,0.61115868000000007
30375177,40111461,A,Paid_no_cc,0.6134601
30091705,39805673,A,Paid_no_cc,0.6134601
30108144,39835614,A,Paid_no_cc,0.6134601
30374994,40121115,A,Paid_no_cc,0.6134601
29924905,39609733,A,Paid_no_cc,0.6134601
30373002,40113754,A,Paid_no_cc,0.6134601
29865286,39536663,A,Paid_no_cc,0.613834155
29919276,39599046,A,Paid_no_cc,0.615068685
30045152,39747948,A,Paid_no_cc,0.615068685
30070803,39788186,A,Paid_no_cc,0.61694127
30069405,39776356,A,Paid_no_cc,0.61694127
30066187,39774938,A,Paid_no_cc,0.61694127
30071665,39783938,A,Paid_no_cc,0.61694127
30072821,39786687,A,Paid_no_cc,0.61694127
30072765,39763407,A,Paid_no_cc,0.61694127
30259140,40008611,A,Paid_no_cc,0.61826127
29968800,39673931,A,Paid_no_cc,0.61826127
30268324,40007975,A,Paid_no_cc,0.61826127
30266836,40002098,A,Paid_no_cc,0.61826127
30268820,40014248,A,Paid_no_cc,0.61826127
30264075,39999435,A,Paid_no_cc,0.61826127
30265279,39999142,A,Paid_no_cc,0.61826127
30242593,39973580,A,Paid_no_cc,0.61826127
30092841,39806564,A,Paid_no_cc,0.620166525
30090874,39805800,A,Paid_no_cc,0.620166525
30088640,39794682,A,Paid_no_cc,0.620166525
30093466,39797082,A,Paid_no_cc,0.620166525
30090891,39805055,A,Paid_no_cc,0.620166525
30088730,39796926,A,Paid_no_cc,0.620166525
30089025,39805553,A,Paid_no_cc,0.620166525
30090036,39805789,A,Paid_no_cc,0.620166525
30090544,39806507,A,Paid_no_cc,0.62083329
30109664,39834671,A,Paid_no_cc,0.62083329
30107837,39829472,A,Paid_no_cc,0.62083329
29984978,39684100,A,Paid_no_cc,0.62108145
29973816,39673203,A,Paid_no_cc,0.62108145
29985200,39690893,A,Paid_no_cc,0.62108145
29970016,39676701,A,Paid_no_cc,0.62144263500000008
29967840,39672292,A,Paid_no_cc,0.62144263500000008
29968638,39672362,A,Paid_no_cc,0.62144263500000008
29970931,39671524,A,Paid_no_cc,0.62144263500000008
29974292,39669999,A,Paid_no_cc,0.62144263500000008
30155206,39878975,A,Paid_no_cc,0.6231126
30153769,39881042,A,Paid_no_cc,0.6231126
30154146,39868458,A,Paid_no_cc,0.6231126
30156850,39878921,A,Paid_no_cc,0.6231126
30152759,39879141,A,Paid_no_cc,0.6231126
30156233,39881468,A,Paid_no_cc,0.6231126
30157398,39875455,A,Paid_no_cc,0.6231126
30152327,39881222,A,Paid_no_cc,0.6231126
30156376,39887114,A,Paid_no_cc,0.6231126
30152720,39869203,A,Paid_no_cc,0.6231126
30341662,40070894,A,Paid_no_cc,0.62433393
30019910,39707976,A,Paid_no_cc,0.62489823
30023952,39716147,A,Paid_no_cc,0.62489823
29950893,39643970,A,Paid_no_cc,0.62491176
30242060,39974745,A,Paid_no_cc,0.625478865
30198734,39929255,A,Paid_no_cc,0.625478865
30044275,39754318,A,Paid_no_cc,0.625478865
30238129,39975700,A,Paid_no_cc,0.625478865
30240415,39986128,A,Paid_no_cc,0.625478865
30241036,39983563,A,Paid_no_cc,0.625478865
30242507,39969480,A,Paid_no_cc,0.625478865
30244164,39982607,A,Paid_no_cc,0.625478865
30135591,39851235,A,Paid_no_cc,0.625521765
30137375,39845837,A,Paid_no_cc,0.625521765
30133350,39847934,A,Paid_no_cc,0.625521765
30130515,39845283,A,Paid_no_cc,0.625521765
30112571,39827613,A,Paid_no_cc,0.625521765
30290271,40026687,A,Paid_no_cc,0.625999275
30290572,40036572,A,Paid_no_cc,0.625999275
30290257,40028839,A,Paid_no_cc,0.625999275
30288385,40032404,A,Paid_no_cc,0.625999275
30273694,40018370,A,Paid_no_cc,0.626058015
30275257,40017419,A,Paid_no_cc,0.626058015
30312612,40058434,A,Paid_no_cc,0.62628588
30313608,40049807,A,Paid_no_cc,0.62628588
30217176,39943332,A,Paid_no_cc,0.62628588
30316061,40048791,A,Paid_no_cc,0.62628588
30312612,40054633,A,Paid_no_cc,0.62628588
30226649,39953970,A,Paid_no_cc,0.627125565
30221222,39954360,A,Paid_no_cc,0.627125565
30221918,39957385,A,Paid_no_cc,0.627125565
30226365,39949023,A,Paid_no_cc,0.627125565
